Android_Time,Work_Cycle,Left_Arm_Activity,Left_Arm_Angle,Left_Arm_Speed,Right_Arm_Activity,Right_Arm_Angle,Right_Arm_Speed,Trunk_Activity,Trunk_Angle,Glove_Angle_Activity,Wrist_Angle,Glove_Speed_Activity,Wrist_Speed,Glove_Pressure_Activity,Thumb_Pressure
hhmmss,NUMBER,STATUS,degrees,degrees/s,STATUS,degrees,degrees/s,STATUS,degrees,STATUS,degrees,STATUS,degrees/s,STATUS,N
131147,2,0,10.441218,0.590561,0,10.674877,0.527662,0,6.822541,0,2.702706,0,0.576911,0,0.000000
131148,2,0,10.389194,0.585688,0,10.701670,0.524192,0,6.810199,0,2.725064,0,0.571721,0,0.000000
131149,2,0,10.459563,0.572926,0,10.725995,0.509723,0,6.800199,0,2.702706,0,0.549732,0,0.000000
131150,2,0,10.479190,0.556880,0,10.727003,0.499261,0,6.813423,0,2.725064,0,0.545934,0,0.000000
131151,2,0,10.403791,0.550551,0,10.619463,0.492362,0,6.840616,0,2.714156,0,0.534615,0,0.000000
131152,2,0,10.505558,0.543001,0,10.699403,0.480404,0,6.820947,0,2.702706,0,0.516180,0,0.000000
131153,2,0,10.428627,0.531645,0,10.709200,0.473837,0,6.819992,0,2.714156,0,0.502791,0,0.000000
131154,2,0,10.470992,0.523108,0,10.645299,0.469311,0,6.805628,0,2.714156,0,0.493959,0,0.000000
131155,2,0,10.480584,0.514657,0,10.736581,0.471656,0,6.791703,0,2.702706,0,0.478523,0,0.000000
131156,2,0,10.478269,0.507808,0,10.695095,0.468039,0,6.792193,0,2.702706,0,0.464022,0,0.000000
131157,2,0,10.432061,0.498065,0,10.667900,0.466912,0,6.800237,0,2.702706,0,0.450375,0,0.000000
131158,2,0,10.475124,0.488950,0,10.688862,0.461074,0,6.788353,0,2.725065,0,0.450283,0,0.000000
131159,2,0,10.422716,0.478536,0,10.681211,0.456754,0,6.801422,0,2.702706,0,0.437775,0,0.000000
131200,2,0,10.513286,0.470758,0,10.723577,0.460555,0,6.784975,0,2.714156,0,0.432133,0,0.000000
131201,2,0,10.451867,0.468571,0,10.737079,0.453598,0,6.755634,0,2.736515,0,0.432672,0,0.000000
131202,2,0,10.486621,0.459026,0,10.724821,0.448442,0,6.782413,0,2.702706,0,0.421578,0,0.000000
131203,2,0,10.464437,0.456263,0,10.716805,0.443424,0,6.777881,0,2.725607,0,0.419626,0,0.000000
131204,2,0,10.474848,0.453236,0,10.731837,0.442155,0,6.783159,0,2.725607,0,0.420563,0,0.000000
131206,2,0,10.485456,0.455900,0,10.677808,0.439926,0,6.769082,0,2.714156,0,0.413276,0,0.000000
131207,2,0,10.493061,0.452595,0,10.718395,0.441326,0,6.751852,0,2.686348,0,0.411273,0,0.000000
131208,2,0,10.445398,0.448682,0,10.720588,0.438376,0,6.720814,0,2.736515,0,0.422129,0,0.000000
131209,2,0,10.470371,0.444062,0,10.667888,0.432795,0,6.716087,0,2.747966,0,0.425230,0,0.000000
131210,2,0,10.439118,0.443672,0,10.695874,0.427758,0,6.740743,0,2.657988,0,0.425707,0,0.000000
131211,2,0,10.454403,0.442390,0,10.714438,0.425381,0,6.741464,0,2.702706,0,0.416649,0,0.000000
131212,2,0,10.455210,0.438048,0,10.656336,0.421836,0,6.748405,0,2.702706,0,0.407969,0,0.000000
131213,3,0,10.496595,0.432857,0,10.675781,0.419235,0,6.730120,0,2.720157,0,0.405542,0,0.000000
131214,3,0,10.485187,0.432326,0,10.685363,0.418572,0,6.736403,0,2.725607,0,0.004580,0,0.000000
131215,3,0,10.495903,0.429062,0,10.678816,0.416763,0,6.746168,0,2.736515,0,0.000000,0,0.000000
131216,3,0,10.458171,0.427712,0,10.629419,0.412981,0,6.738544,0,2.737057,0,1.134212,0,0.000000
131217,3,0,10.543386,0.004175,0,10.695187,0.006826,0,6.745158,0,13.716345,0,17.505302,0,0.000000
131218,3,0,10.493612,0.512447,0,10.699162,0.533494,0,6.748770,0,35.505871,0,17.110859,0,0.000000
131219,3,0,10.416482,0.476065,0,10.696873,0.657183,0,6.778946,0,-11.482691,1,24.573895,0,0.000000
131220,3,0,10.546048,0.496050,0,10.740698,0.596749,0,6.781647,-1,-30.605234,1,21.491177,0,0.000000
131221,3,0,10.441976,0.568828,0,10.780553,0.536689,0,6.791637,0,-22.996302,1,25.138306,0,0.000000
131222,3,0,10.420665,0.507800,0,10.671280,0.502761,0,6.809571,0,14.645050,1,26.498011,0,0.000000
131223,3,0,10.490223,0.453958,0,10.685911,0.475785,0,6.814586,0,23.722748,1,29.306498,0,0.000000
131224,3,0,10.457799,0.460765,0,10.754219,0.465733,0,6.803250,0,7.445496,1,26.398024,2,56.669701
131225,3,0,10.527865,0.510657,0,10.650881,0.546057,0,6.810297,0,7.669084,1,23.802938,2,90.809998
131226,3,0,10.526911,0.541085,0,10.737885,0.531730,0,6.798297,0,7.825597,1,21.923603,2,90.809998
131227,3,0,10.450429,0.507977,0,10.664275,0.549412,0,6.846579,0,6.305194,1,20.525181,1,15.676486
131228,3,0,10.495353,0.489837,0,10.707734,0.563687,0,6.804428,0,6.148683,0,19.806276,0,5.938601
131229,3,0,10.461472,0.519969,0,10.843507,0.602697,0,6.813869,0,4.605921,0,18.519306,2,45.502644
131230,3,0,10.477294,0.571667,0,10.600964,0.646477,0,6.821607,0,4.337614,0,17.403933,2,81.240768
131231,3,0,10.362492,0.585211,0,10.719958,0.681288,0,6.855106,0,4.114026,0,16.344135,0,0.000000
131232,3,0,10.547987,0.590453,0,10.726390,0.663149,0,6.852730,0,4.091667,0,15.461629,0,0.000000
131233,3,0,10.480176,0.570758,0,10.671325,0.662656,0,6.855435,0,4.046949,0,14.664758,0,0.000000
131234,3,0,10.504902,0.545713,0,10.697386,0.650912,0,6.859899,0,4.002231,0,13.940000,0,0.000000
131235,3,0,10.577493,0.574786,0,10.866904,0.638069,0,6.846303,0,4.002231,0,13.287717,0,0.000000
131236,3,0,20.423851,2.559922,0,15.545924,4.745370,0,6.857006,0,3.979872,0,12.676262,0,0.000000
131237,3,1,50.084412,5.083508,1,52.788113,7.875134,0,6.821115,0,3.979872,0,12.140720,0,0.000000
131238,3,2,80.301849,7.624623,2,72.451561,11.053951,0,6.803252,0,4.002231,0,11.642028,0,0.000000
131239,3,1,43.761463,9.818647,1,36.238796,13.040941,0,6.817653,0,3.979872,0,11.194207,0,0.000000
131240,3,0,28.437283,11.454070,0,18.493437,14.549492,0,6.813678,0,3.979872,0,10.773271,0,0.000000
131241,3,0,29.581537,12.087641,0,26.306360,14.258162,0,6.797440,0,3.957513,0,10.376113,0,0.000000
131242,3,0,29.521442,11.646387,0,26.386559,13.795056,0,6.797250,0,3.935154,0,9.991813,0,0.000000
131243,3,0,29.364120,11.212425,0,26.041391,13.302247,0,6.789882,0,3.935154,0,9.634962,0,0.000000
131245,3,0,29.447655,10.812577,0,26.076277,12.898535,0,6.779014,0,3.957513,0,9.310432,0,0.000000
131246,3,0,29.807869,10.451922,0,26.625919,12.549006,0,6.811068,0,4.024590,0,9.029896,0,0.000000
131247,3,0,29.512085,10.107474,0,26.214445,12.222314,0,6.776632,0,3.979872,0,8.753034,0,0.000000
131248,3,0,29.492073,9.792144,0,26.476431,11.888442,0,6.771288,0,3.957513,0,8.493476,0,0.000000
131249,3,0,29.507370,9.473289,0,25.820585,11.610256,0,6.769334,0,3.957513,0,8.249649,0,0.000000
131250,3,0,29.514101,9.182140,0,26.207762,11.331302,0,6.778845,0,3.957513,0,8.020164,0,0.000000
131251,3,0,29.547497,8.905589,0,26.453764,11.071362,0,6.738538,0,3.979872,0,7.803793,0,0.000000
131252,3,0,29.555027,8.645146,0,26.640802,10.779111,0,6.763299,0,3.957513,0,7.599442,0,0.000000
131253,3,0,29.503580,8.397892,0,26.450302,10.526200,0,6.770895,0,3.935154,0,7.394052,0,0.000000
131254,3,0,29.427347,8.172736,0,26.430120,10.306845,0,6.765779,0,3.935154,0,7.199472,0,0.000000
131255,3,0,29.579035,7.958109,0,26.527016,10.113920,0,6.767659,0,3.957513,0,7.026336,0,0.000000
131256,3,0,29.487228,7.757017,0,26.064503,9.911792,0,6.771915,0,3.935154,0,6.850677,0,0.000000
131257,3,0,29.514904,7.564734,0,26.020191,9.741752,0,6.761169,0,3.935154,0,6.683588,0,0.000000
131258,3,0,29.480791,7.382701,0,26.489929,9.550718,0,6.789485,0,3.935154,0,6.524455,0,0.000000
131259,3,0,29.546003,7.205698,0,26.525270,9.367221,0,6.797392,0,3.935154,0,6.372723,0,0.000000
131300,3,0,29.503378,7.044961,0,26.787239,9.187606,0,6.772787,0,3.957513,0,6.238052,0,0.000000
131301,3,0,29.512781,6.887989,0,26.551508,9.035872,0,6.790389,0,3.979872,0,6.114335,0,0.000000
